start,end,text
2841920,2844700,"Прежде чем я успел изумиться, первый спросил меня."
2845240,2845800,«Ты как?
2846300,2848960,"Рассказывай, молодой глава, что тут без меня было,"
2849400,2851360,и в какой момент ты решил переиграть наш
2851360,2854580,"план?» «Изначально», — был тверд мой ответ."
2855060,2857380,"«Еще даже до того, как убедил тебя скрыть"
2857380,2858580,некоторые вещи обо мне.
2859160,2861460,"Но совершенно не уверен, что здесь место и"
2861460,2862900,время для подобных разговоров.
2862900,2865720,"Вернее, совершенно уверен, что не место и не"
2865720,2866510,"время, Седой»."
2867080,2869560,"«Не выходит простого разговора, да?"
2870320,2872460,У нас и простой разговор?» — скинул
2872460,2872980,я брови.
2873240,2874080,«Давай так.
2874580,2878000,"Вечером, перед твоим вином, соберемся здесь еще раз."
2878480,2882140,"Ты, я, старейшины, и обсудим прошедший день и"
2882140,2882820,все остальное.
2883440,2886120,Но для начала оставь мне флаги защитной формации
2886120,2887400,для переговоров».
2887400,2890060,"«Как скажешь, молодой глава, как скажешь»."
2890060,2895140,"Седой поднялся, с кряхтением отрыхнул халат, сверкнул улыбкой,"
2895260,2897640,"передавая мне кисец с флагами, и ушел."
2898740,2901660,"Я же просунул руку за ворот халата, нащупал"
2901660,2904600,нужный артефакт и толкнул в него немного силы
2904600,2907840,"и короткую мысль «Я жду тебя к ночи»,"
2907840,2910380,"которую я, к счастью, сумел дождаться в этом"
2910380,2912240,еще одном бесконечном дне.
2913380,2916200,Его в уже почти целиком отремонтированный зал снова
2916200,2919220,"привела Дорая, даже не знаю, как он искал"
2919220,2921880,ее в сегодняшний суматохе и как убеждал орденцев
2921880,2923940,"-стражей, что должен с ней встретиться."
2924440,2925600,Он талантливый человек.
2926080,2926980,Добрался и ладно.
2927660,2929940,"Мне снова не нужно было проверять, что именно"
2929940,2931900,Озман скрывается под этим лицом.
2932380,2934400,Мне хватало моей печати над его головой.
2935360,2938740,"Озман дождался, когда я активирую обе формации, и"
2938740,2940340,только затем коротко поклонился.
2941140,2944640,"«Глава, поздравляю вас с присоединением к семье выходцев"
2944640,2945220,из ордена».
2945900,2949380,"Я внимательно оглядел символ верности, написанный языком древних."
2949380,2951060,Два цвета в указе.
2951420,2954520,"А затем влил туда силы души, пропущенной через"
2954520,2956860,"эссенцию Вёсте, добавляя третий."
2957620,2961160,"«Скажи, Озман, их присоединение повлияло на твои планы"
2961160,2964480,"?» «Мои планы, глава», — переспросил тот и"
2964480,2965300,коротко ответил.
2965520,2967740,«Мои планы — это служение вам.
2968220,2970900,"Я выбрал служить вам, и буду продолжать служить."
2971440,2974220,Вартол сообщит об орденцах в кланы Эрзум и
2974220,2977800,"Кунг, верно?» «Не сомневайтесь, глава, — сообщит,"
2978060,2980540,"— но только, когда вы покинете город»."
2980540,2983340,"Сам, привыкнув решать вопросы силы, он всегда держит"
2983340,2986060,"в уме, что и старшие фракции действуют так"
2986060,2986200,же.
2986920,2989720,"Он действительно боится, что они тут же пришлют"
2989720,2992780,"отряд, который просто и незамусловато нападет на вас."
2993360,2995160,Он не рискнет навлечь на себя их гнев.
2995920,2998460,"Мой советник утверждает, что они не поступят так,"
2998980,3000900,ограниченные установленными правилами.
3000900,3004380,"Я тоже считаю, глава, что если они решат"
3004380,3007440,"покончить с орденом, то сделают это там, где"
3007440,3010600,"их никто не увидит, например, в каменном лабиринте."
3011420,3014740,"Там их сдержат зоны запрета, которые не позволят"
3014740,3018160,"вам вызвать стражи на помощь, и которые обойдутся"
3018160,3019720,им слишком высокой ценой.
3020400,3023080,"В зонах запрета нет никого лучше бывших орденцев,"
3023540,3025240,и я не зря столько сил потратил на
3025240,3026640,"то, чтобы их уговорить."
3026640,3029860,"«Тогда примите мое сожалению, глава, о том, что"
3029860,3032020,с вами осталась лишь меньшая их часть».
3032660,3035760,"Я кивнул, принимая его слова, проверяя его верность"
3035760,3038620,"и думая, должен ли я сообщить ему в"
3038620,3041780,"главе знающих семьи о том, что все орденцы"
3041780,3043180,в итоге остались со мной.
3043940,3046220,"Он все понял, невозмутимо спросил."
3046800,3048900,«Глава не доверяет моей верности?
3049440,3052900,"Я верен вам, моему главе Иралу, я верен"
3052900,3056140,"моей новой семье, сломанного клинка, и не замышляю"
3056140,3057780,"ни против вас, ни против нее."
3058460,3061680,"Готов отдать жизнь ради будущего моей новой семьи,"
3061780,3062620,сломанного клинка.
3063700,3066600,"Вывернуть такое можно было бы, но не под"
3066600,3069820,"тремя цветами верности и истины, и я решился,"
3069980,3070620,признаваясь.
3071520,3074380,"«Озман, я еще в прошлую встречу был поражен"
3074380,3075040,твоим умом.
3075580,3078460,"Ты, проснувшись после нашей первой встречи из обрывков"
3078460,3081480,"воспоминаний, понял обо мне, если не все, то"
3081480,3082240,большую часть.
3082720,3085780,"«Вы мне льстите, глава», — поклонился Озман."
3086000,3089120,"«Как показал сегодняшний день, я понял о вас"
3089120,3090200,лишь малую часть.
3091000,3093610,Сейчас я хочу еще раз испытать твой ум».
3094240,3096980,"Я подался вперед, вбиваясь в него взглядом, спросил."
3097200,3099260,«Что ты еще понял обо мне?
3099860,3101800,Расскажи обо мне и моих планах».
3102540,3105760,"«Глава испытывает меня», — наконец-то показал хотя"
3105760,3107060,бы тень улыбки Озман.
3107060,3111220,"«Хорошо, но я буду говорить правду, глава."
3111660,3113180,Прошу не обижаться на меня».
3113840,3114980,Я усмехнулся за него.
3115540,3119140,"«Значит, первое, что ты хочешь сказать, я обидчивый»."
3119800,3120780,Озман прищурился.
3121280,3124560,"«Нет, глава, это была лишь фигура речи."
3124980,3128100,"Вы не обидчивый, вы не забываете обидчиков."
3128760,3132320,"Обидчивые лелеют свои обиды, иногда ради них портят"
3132320,3132580,дело.
3133100,3135220,Вы же не позволите какой-то там обиде
3135220,3138700,"взять над вами верх, но обязательно отомстите тому,"
3138860,3140500,кто причинил вам зло».
3140500,3143760,"Вартол крупно ошибся, когда решил сломить вас, добавив"
3143760,3144280,стихии.
3145060,3146340,Я чуть скривил губы.
3146980,3150460,"Иными словами, Озман назвал меня злопамятным, напомнил."
3151020,3153600,"«Ошибся и ты, сказав, что едва я склонюсь,"
3153680,3154520,он будет доволен».
3155320,3158620,"«Не буду отрицать, лишь напомню, что я советовал"
3158620,3161820,"вам продержаться не меньше пяти вдохов, и мой"
3161820,3164840,совет был дан исходя из неверной оценки вашей
3164840,3165220,силы.
3165900,3169220,"Вы не продержались, сопротивляясь из последних сил, а"
3169220,3172360,"поддались, решив, что хватит, и решив, что хватит"
3172360,3173340,и одного колена.
3174080,3176900,Вартол тоже это понял и вспыхнул злостью.
3177460,3180080,"«Не буду отрицать», — вернул я ему его"
3180080,3180380,слова.
3181160,3184000,"«Тот момент намного открыл мне глаза, глава."
3184540,3185480,Тот ваш взгляд».
3185480,3187620,Озман покачал головой.
3188060,3190560,"«Я решил было, что сейчас все рухнет и"
3190560,3192200,в городе начнется сражение.
3192700,3196060,"Но нет, через миг даже ваш взгляд изменился."
3196800,3199400,"Стал именно таким, каким должен был быть в"
3199400,3200220,том положении.
3200940,3202700,"Но меня больше не обмануть, глава."
3203280,3205480,Один раз я уже недооценил вас.
3205960,3208600,Теперь такой ошибки не совершу».
3208600,3211560,"Вартол решил, что в толпе зевак скрывалось трое"
3211560,3212740,ваших телохранителей.
3212740,3216060,Именно так он позже объяснил свое прозрение и
3216060,3217620,прозрение старейшин-стражи.
3217920,3219620,«А что скажешь ты?
3220140,3224060,Сколько телохранителей скрывалось в толпе?» Озман помедлил
3224060,3224680,и выдохнул.
3224960,3228240,"«Ни одного, глава», — подался вперед, впившись в"
3228240,3228880,меня взглядом.
3229340,3233980,"«Вы предводитель, но вы способны убить Вартола, пикового"
3233980,3234660,властелина.
3235280,3238080,"Это смерть от вашей руки», ощутил его прозрение."
3238540,3241700,"«Я прав, глава?» Я ушел от ответа."
3242120,3244920,"«Так значит, ты приписываешь мне безумную силу."
3245320,3248740,"Что еще?» Озман все же улыбнулся, не"
3248740,3249540,став настаивать.
3250280,3253600,"«Если говорить про безумие, то я хотел бы"
3253600,3255320,"вернуться к вашему взгляду, глава."
3256120,3258340,"На миг мне показалось, что вы на самом"
3258340,3262060,"деле безумны, и лишь носите маску спокойствия, скрывая"
3262060,3262700,свою суть.
3263340,3265600,"Затем я решил, что вы с такой силой"
3265600,3270500,"используете какие-то извращенные формы, которые временами оказывают"
3270500,3272300,побочный эффект на ваш разум.
3272960,3276640,"Мелькнула мысль и о ярости, зверином раже, которая"
3276640,3278840,действует на вас из-за вашей родословной.
3279880,3283000,"Чем больше говорил Озман, тем сильнее поднимал я"
3283000,3284920,"брови, не скрывая своего изумления."
3285620,3287720,"Вот уж приписал, так приписал."
3288660,3292200,"Но для одного вы слишком умны, для другого"
3292200,3295580,"слишком быстро справились с яростью, для третьего слишком"
3295580,3298760,хорошо притворяетесь и слишком хорошо держите себя в
3298760,3299120,руках.
3299900,3302360,"Подумав, я пришел к выводу, что вы, глава,"
3302740,3305840,"из тех идущих, которые рано или поздно начинают"
3305840,3307220,жить только ради схваток.
3307740,3310180,"Вы из тех, кто дернет мада за хвост,"
3310340,3313280,"только чтобы сразиться с ним, а затем будете"
3313280,3316520,"хохотать от восторга над его тушей, не обращая"
3316520,3317800,внимания на свои раны.
3318360,3321760,"Я невольно сглотнул, словно наяву увидев пещеру Черной"
3321760,3325920,"горы, того самого мада, себя раненого, и услышал"
3325920,3329140,"свои вопли, которыми я праздновал свою победу и"
3329140,3329720,выживание.
3330560,3332380,Не там ли я заложил в себе эту
3332380,3335520,"самую жажду схватки, которая позволяет стать сильней?"
3336420,3338240,"Да, это не действует ни с кем больше,"
3338380,3341180,"кроме закалок из нулевого, которые не могут стать"
3341180,3345140,"воинами, не могут прорваться через последнюю преграду, но..."
3345140,3348920,"Но кто сказал, что именно это не толкает"
3348920,3351660,"меня вперед, вперед и вперед, все выше и"
3351660,3352580,все ближе к небу?
3353360,3356340,"Дернув щекой, я спросил, — не слишком ли"
3356340,3357700,отличается от безумия?
3358380,3360820,"— Сильно, — не согласился Озман."
3361300,3362740,— Повторю свои слова.
3363380,3367220,Вы осознаете этот свой недостаток и держите себя
3367220,3370880,"в руках, отчетливо понимая, когда можно дать себе"
3370880,3372420,"волю, а когда нет."
3373000,3376200,"Вы знаете, когда можно рискнуть жизнью, а когда"
3376200,3378980,"нужно встать на колени и молить о пощаде,"
3378980,3380840,"или бежать прочь, сломя голову."
3381420,3383260,Именно это я увидел в тот день.
3384040,3386640,Безумец не способен так по-разному поступать в
3386640,3390340,"одинаковых ситуациях, и безумец не способен вести себя"
3390340,3392280,"так, как вы вели себя сегодня."
3393040,3393920,— Сегодня...
3393920,3395120,— я улыбнулся.
3395760,3398620,"— Мне особенно интересно, глава знающих, что ты"
3398620,3399920,расскажешь мне о сегодня.
3400680,3404640,"Озман поджал губы, поищурился, впившись в меня взглядом."
3405420,3408140,"Это длилось вдохов в десять, пока он не"
3408140,3410060,"раз сжал губы, начав говорить."
3410700,3412860,"— Повторюсь, вы не безумец, глава."
3413340,3416000,"В вас нет и ярости зверей, а для"
3416000,3418480,тех же демонических форм вы слишком умные.
3419420,3423120,"Сегодня вы раз за разом обостряли разговор, упорно"
3423120,3425440,и последовательно ведя все к одной цели.
3426100,3429380,"Вы очень и очень хотели, чтобы Орденцы оскорбились"
3429380,3429860,и ушли.
3430440,3431920,Вот что было вашей целью.
3432520,3434740,"А ты считаешь, что мне нужно было забирать"
3434740,3435200,их всех?
3436040,3437920,"Я советник лишь на слова, глава."
3438400,3441020,"Я тот, кто приносит вам слухи, новости и"
3441020,3441440,знания.
3442080,3445860,"Решать вы должны сами, или пользуйтесь советами другого"
3445860,3446520,советника.
3447220,3450080,"Насколько хорош я в добыче знаний, настолько же"
3450080,3450880,плох в советах.
3451600,3452460,Я заметил.
3452880,3455560,"Как по мне, то ты чересчур сильно принижаешь"
3455560,3455820,себя.
3456500,3457440,Но не беспокойся.
3457980,3459400,Советник сегодня прибыл.
3459840,3461220,Я вас познакомлю чуть позже.
3461960,3464620,"Сейчас же я хочу услышать твое мнение, Озман"
3464620,3465540,из знающих.
3466280,3469520,"Он помолчал, затем качнул головой из стороны в"
3469520,3469780,сторону.
3470460,3473400,"Нет, вы не должны были забирать их всех,"
3473580,3473880,глава.
3474480,3477040,"Как по мне, вы прошлись по грани и"
3477040,3479560,"оставили себе именно столько, чтобы не привлечь к"
3479560,3482580,себе излишнего внимания верных императору людей.
3483140,3488800,"Так, удачливая выскочка, сумевший урвать себе немного остатков."
3489800,3493180,"Озман говорил это все медленней и медленней, затем"
3493180,3494240,и вовсе замолчал.
3495000,3497380,"Я также молча наклонил голову к плечу, не"
3497380,3498300,"понимая, что с ним."
3498820,3502460,"Печати в порядке, равномерно светятся, даже не думая"
3502460,3502980,вспыхивать.
3503800,3505340,Озман вдруг выдохнул.
3505940,3507820,Вы забрали их всех.
3508660,3510860,"Вы забрали их всех, глава."
3511500,3513960,"Он снова подался вперед, на этот раз с"
3513960,3515980,каким-то восхищением вглядываясь в меня.
3516940,3520100,"Вы не хотели брать их всех, изо всех"
3520100,3523360,"сил пытались с ними поссориться, всерьез, а не"
3523360,3523920,делая вид.
3524480,3526240,Но у вас не вышло сделать это во
3526240,3528600,"дворе, а затем..."
3528600,3530860,"Озман выпрямился, огляделся."
3531800,3534380,Мы сидели под двумя формациями в том же
3534380,3536240,самом многострадальном зале.
3536980,3539640,"Его пытались привести в порядок, но свежий пол"
3539640,3542480,"на месте уничтоженного бросался в глаза, как и"
3542480,3544900,прочие следы вроде той же пыли и прочего.
3545800,3549900,"Это не просто недопонимание или выражение недовольства, как"
3549900,3553100,"выставили эти олухи из рабочих, выдохнул Озман."
3553840,3558020,"Это почти что полноценная схватка, когда обе стороны"
3558020,3560320,вынужденно ограничивали свои возможности.
3561080,3564540,"Здесь вы заполучили верность их всех, или почти"
3564540,3564980,всех.
3565640,3567580,Что вы могли сказать для подобного?
3568200,3571140,"Что вы могли сделать Орденцам Небесного Меча, которые"
3571140,3574740,половину столетия фанатично пытались искупить вину своих старших?
3575460,3579020,"Он обернулся на меня, бледный, с горящими глазами,"
3579580,3580760,"взглотнув, выдохнул."
3580760,3583280,Вы дали им новую цель?
3584180,3586520,"Не дожидаясь моего ответа, ответил сам."
3586920,3588360,"Да, я прав."
3589280,3593440,Вы нашли среди них настоящего предателя и дали
3593440,3594400,им новую цель.
3595120,3597720,Вы убедили их свергнуть Температора.
3598740,3598960,Я
